order_item_id,order_id,order_date,order_status,payment_method,shipping_method,promo_code,customer_id,customer_name,gender,age_group,loyalty_tier,store_id,store_name,city,state,region,latitude,longitude,product_id,product_name,brand,category,subcategory,quantity,unit_price,discount_pct,sales,cost,profit,returned,return_date
3942,1866,2025-07-10,Completed,UPI,Express,LOYALTY20,291,Pooja Malhotra,Male,25-34,Gold,2,Gurugram Cyber Hub,Gurugram,Haryana,North,28.495,77.0888,10,Orbit Gaming Laptop 4,Orbit,Technology,Laptops,2,958.58,0.1,1725.44,986.5,738.94,False,
3943,1867,2025-09-23,Completed,Net Banking,Express,WELCOME5,393,Kabir Patel,Female,25-34,Platinum,4,Lucknow Hazratganj,Lucknow,Uttar Pradesh,North,26.8467,80.9462,7,NovaTech Ultrabook 1,NovaTech,Technology,Laptops,1,12226.65,0.15000000000000002,10392.65,6616.68,3775.97,False,
3944,1868,2025-11-09,Completed,Cash on Delivery,Store Pickup,FESTIVE10,542,Priya Nair,Female,18-24,Silver,6,Chennai T Nagar,Chennai,Tamil Nadu,South,13.0418,80.2341,60,HerbalRay Face Mask 6,HerbalRay,Beauty,Skincare,1,851.6,0.05,809.02,700.17,108.85,False,
3945,1868,2025-11-09,Completed,Cash on Delivery,Store Pickup,FESTIVE10,542,Priya Nair,Female,18-24,Silver,6,Chennai T Nagar,Chennai,Tamil Nadu,South,13.0418,80.2341,84,DailyBite Sauce 6,DailyBite,Grocery,Packaged Food,1,140.94,0.15,119.8,73.23,46.57,False,
3946,1868,2025-11-09,Completed,Cash on Delivery,Store Pickup,FESTIVE10,542,Priya Nair,Female,18-24,Silver,6,Chennai T Nagar,Chennai,Tamil Nadu,South,13.0418,80.2341,64,VivaBeauty Kajal 4,VivaBeauty,Beauty,Makeup,2,1281.79,0.3,1794.51,1327.78,466.73,False,
3947,1868,2025-11-09,Completed,Cash on Delivery,Store Pickup,FESTIVE10,542,Priya Nair,Female,18-24,Silver,6,Chennai T Nagar,Chennai,Tamil Nadu,South,13.0418,80.2341,82,SipWell Breakfast Cereal 4,SipWell,Grocery,Packaged Food,1,611.64,0.2,489.31,337.68,151.63,False,
3948,1869,2024-07-02,Completed,Cash on Delivery,Express,NONE,395,Rahul Agarwal,Female,18-24,Silver,12,Patna Frazer Road,Patna,Bihar,East,25.5941,85.1376,12,ZenMobile Student Laptop 6,ZenMobile,Technology,Laptops,1,7608.79,0.15,6467.47,4229.84,2237.63,False,
3949,1870,2024-05-17,Completed,Debit Card,Express,NONE,212,Sai Verma,Male,18-24,Standard,14,Pune Koregaon Park,Pune,Maharashtra,West,18.5362,73.8937,13,ByteWave USB-C Hub 1,ByteWave,Technology,Accessories,1,992.05,0.1,892.85,662.08,230.77,False,
3950,1870,2024-05-17,Completed,Debit Card,Express,NONE,212,Sai Verma,Male,18-24,Standard,14,Pune Koregaon Park,Pune,Maharashtra,West,18.5362,73.8937,15,Orbit Power Bank 3,Orbit,Technology,Accessories,1,7661.99,0.05,7278.89,5862.11,1416.78,False,
3951,1871,2025-10-29,Completed,Wallet,Standard,FESTIVE10,695,Aadhya Yadav,Female,18-24,Gold,2,Gurugram Cyber Hub,Gurugram,Haryana,North,28.495,77.0888,1,NovaTech Smartphone 1,NovaTech,Technology,Phones,3,4643.75,0.2,11145.0,8300.34,2844.66,False,
3952,1871,2025-10-29,Completed,Wallet,Standard,FESTIVE10,695,Aadhya Yadav,Female,18-24,Gold,2,Gurugram Cyber Hub,Gurugram,Haryana,North,28.495,77.0888,46,NorthThread Jeans 4,NorthThread,Fashion,Womenswear,1,3681.74,0.2,2945.39,1937.23,1008.16,False,
3953,1872,2025-11-21,Completed,Debit Card,Standard,NONE,456,Aadhya Kapoor,Male,45-54,Platinum,1,Delhi Connaught Place,Delhi,Delhi,North,28.6315,77.2167,16,ByteWave Wireless Earbuds 4,ByteWave,Technology,Accessories,2,7793.84,0.05,14808.3,9604.4,5203.9,False,
3954,1872,2025-11-21,Completed,Debit Card,Standard,NONE,456,Aadhya Kapoor,Male,45-54,Platinum,1,Delhi Connaught Place,Delhi,Delhi,North,28.6315,77.2167,3,NovaTech Smartphone 3,NovaTech,Technology,Phones,1,2411.02,0,2411.02,1373.95,1037.07,False,
3955,1873,2024-03-20,Completed,Wallet,Express,WELCOME5,440,Vikram Khan,Female,25-34,Standard,16,Surat VR Mall,Surat,Gujarat,West,21.1702,72.8311,2,NovaTech Foldable Phone 2,NovaTech,Technology,Phones,3,947.2,0.15000000000000002,2415.36,1969.47,445.89,False,
3956,1873,2024-03-20,Completed,Wallet,Express,WELCOME5,440,Vikram Khan,Female,25-34,Standard,16,Surat VR Mall,Surat,Gujarat,West,21.1702,72.8311,1,NovaTech Smartphone 1,NovaTech,Technology,Phones,2,4822.26,0.05,9162.29,5533.56,3628.73,False,
3957,1874,2024-11-07,Completed,Wallet,Express,NONE,465,Aadhya Kapoor,Female,35-44,Gold,18,Bhopal DB Mall,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,59,HerbalRay Sunscreen 5,HerbalRay,Beauty,Skincare,2,1865.38,0.05,3544.22,2737.08,807.14,False,
3958,1875,2024-12-11,Completed,Cash on Delivery,Standard,NONE,86,Sneha Gupta,Male,25-34,Silver,7,Hyderabad Banjara Hills,Hyderabad,Telangana,South,17.4126,78.4483,20,Decora Electric Kettle 2,Decora,Home,Kitchen,1,4097.75,0.05,3892.86,2182.64,1710.22,False,
3959,1875,2024-12-11,Completed,Cash on Delivery,Standard,NONE,86,Sneha Gupta,Male,25-34,Silver,7,Hyderabad Banjara Hills,Hyderabad,Telangana,South,17.4126,78.4483,90,TastyCo Juice 6,TastyCo,Grocery,Beverages,1,408.44,0.1,367.6,240.4,127.2,False,
3960,1875,2024-12-11,Completed,Cash on Delivery,Standard,NONE,86,Sneha Gupta,Male,25-34,Silver,7,Hyderabad Banjara Hills,Hyderabad,Telangana,South,17.4126,78.4483,13,ByteWave USB-C Hub 1,ByteWave,Technology,Accessories,2,974.57,0.1,1754.23,1324.16,430.07,False,
3961,1876,2024-10-30,Completed,Net Banking,Store Pickup,FESTIVE10,13,Karan Chopra,Female,18-24,Gold,18,Bhopal DB Mall,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,82,SipWell Breakfast Cereal 4,SipWell,Grocery,Packaged Food,2,592.45,0.15,1007.17,675.36,331.81,False,
3962,1876,2024-10-30,Completed,Net Banking,Store Pickup,FESTIVE10,13,Karan Chopra,Female,18-24,Gold,18,Bhopal DB Mall,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,84,DailyBite Sauce 6,DailyBite,Grocery,Packaged Food,1,152.14,0.25,114.1,73.23,40.87,False,
3963,1877,2025-02-10,Completed,Net Banking,Standard,NONE,443,Anjali Chopra,Male,25-34,Gold,6,Chennai T Nagar,Chennai,Tamil Nadu,South,13.0418,80.2341,8,Orbit Business Laptop 2,Orbit,Technology,Laptops,1,790.13,0,790.13,558.44,231.69,False,
3964,1878,2025-09-15,Completed,Cash on Delivery,Store Pickup,NONE,698,Nisha Chopra,Female,35-44,Platinum,2,Gurugram Cyber Hub,Gurugram,Haryana,North,28.495,77.0888,53,NorthThread Flip Flops 5,NorthThread,Fashion,Footwear,1,399.31,0.05,379.34,293.43,85.91,False,
3965,1878,2025-09-15,Completed,Cash on Delivery,Store Pickup,NONE,698,Nisha Chopra,Female,35-44,Platinum,2,Gurugram Cyber Hub,Gurugram,Haryana,North,28.495,77.0888,71,FitMax Yoga Mat 5,FitMax,Sports,Fitness,1,3581.44,0.05,3402.37,2628.37,774.0,False,
3966,1878,2025-09-15,Completed,Cash on Delivery,Store Pickup,NONE,698,Nisha Chopra,Female,35-44,Platinum,2,Gurugram Cyber Hub,Gurugram,Haryana,North,28.495,77.0888,20,Decora Electric Kettle 2,Decora,Home,Kitchen,1,3925.31,0.2,3140.25,2182.64,957.61,False,
3967,1878,2025-09-15,Completed,Cash on Delivery,Store Pickup,NONE,698,Nisha Chopra,Female,35-44,Platinum,2,Gurugram Cyber Hub,Gurugram,Haryana,North,28.495,77.0888,63,VivaBeauty Kajal 3,VivaBeauty,Beauty,Makeup,1,918.73,0,918.73,696.87,221.86,False,
3968,1878,2025-09-15,Completed,Cash on Delivery,Store Pickup,NONE,698,Nisha Chopra,Female,35-44,Platinum,2,Gurugram Cyber Hub,Gurugram,Haryana,North,28.495,77.0888,70,Sportiva Skipping Rope 4,Sportiva,Sports,Fitness,1,3310.11,0.05,3144.6,2128.46,1016.14,False,
3969,1879,2025-06-27,Completed,Net Banking,Standard,NONE,357,Ayaan Sharma,Male,55+,Platinum,3,Jaipur Pink City,Jaipur,Rajasthan,North,26.9124,75.7873,33,UrbanNest Mirror 3,UrbanNest,Home,Decor,3,1196.98,0,3590.94,2704.08,886.86,False,
3970,1879,2025-06-27,Completed,Net Banking,Standard,NONE,357,Ayaan Sharma,Male,55+,Platinum,3,Jaipur Pink City,Jaipur,Rajasthan,North,26.9124,75.7873,5,Orbit Budget Phone 5,Orbit,Technology,Phones,1,759.75,0,759.75,565.41,194.34,False,
3971,1880,2024-12-29,Completed,Credit Card,Standard,WELCOME5,341,Ira Agarwal,Male,25-34,Platinum,7,Hyderabad Banjara Hills,Hyderabad,Telangana,South,17.4126,78.4483,20,Decora Electric Kettle 2,Decora,Home,Kitchen,2,4046.05,0.1,7282.89,4365.28,2917.61,False,
3972,1881,2024-10-10,Completed,Cash on Delivery,Standard,NONE,535,Shaurya Gupta,Female,25-34,Silver,16,Surat VR Mall,Surat,Gujarat,West,21.1702,72.8311,52,NorthThread Flip Flops 4,NorthThread,Fashion,Footwear,1,1454.65,0.05,1381.92,945.65,436.27,False,
3973,1881,2024-10-10,Completed,Cash on Delivery,Standard,NONE,535,Shaurya Gupta,Female,25-34,Silver,16,Surat VR Mall,Surat,Gujarat,West,21.1702,72.8311,42,NorthThread Polo Shirt 6,NorthThread,Fashion,Menswear,1,405.87,0.1,365.28,239.71,125.57,False,
3974,1881,2024-10-10,Completed,Cash on Delivery,Standard,NONE,535,Shaurya Gupta,Female,25-34,Silver,16,Surat VR Mall,Surat,Gujarat,West,21.1702,72.8311,28,Decora Dining Chair 4,Decora,Home,Furniture,1,283.54,0.15,241.01,197.25,43.76,False,
3975,1881,2024-10-10,Completed,Cash on Delivery,Standard,NONE,535,Shaurya Gupta,Female,25-34,Silver,16,Surat VR Mall,Surat,Gujarat,West,21.1702,72.8311,69,ActivePro Dumbbell Set 3,ActivePro,Sports,Fitness,1,3475.73,0.05,3301.94,2708.01,593.93,False,
3976,1882,2024-03-17,Completed,Cash on Delivery,Standard,NONE,374,Avni Agarwal,Male,45-54,Standard,13,Mumbai Bandra,Mumbai,Maharashtra,West,19.0596,72.8295,57,LuxeLook Moisturizer 3,LuxeLook,Beauty,Skincare,1,1238.95,0,1238.95,902.62,336.33,False,
3977,1883,2024-12-21,Completed,Debit Card,Standard,NONE,269,Shaurya Joshi,Male,25-34,Gold,9,Kolkata Park Street,Kolkata,West Bengal,East,22.5531,88.3525,29,CasaCraft Office Chair 5,CasaCraft,Home,Furniture,1,3723.77,0.05,3537.58,2973.72,563.86,False,
3978,1883,2024-12-21,Completed,Debit Card,Standard,NONE,269,Shaurya Joshi,Male,25-34,Gold,9,Kolkata Park Street,Kolkata,West Bengal,East,22.5531,88.3525,81,DailyBite Breakfast Cereal 3,DailyBite,Grocery,Packaged Food,4,395.64,0.05,1503.43,858.56,644.87,False,
3979,1884,2025-03-12,Completed,Net Banking,Store Pickup,NONE,22,Riya Saxena,Female,35-44,Silver,15,Ahmedabad CG Road,Ahmedabad,Gujarat,West,23.0225,72.5714,38,ModeX Denim Jeans 2,ModeX,Fashion,Menswear,1,970.23,0,970.23,680.01,290.22,False,
3980,1885,2024-04-15,Completed,Credit Card,Store Pickup,NONE,740,Amit Yadav,Male,25-34,Standard,10,Bhubaneswar Esplanade,Bhubaneswar,Odisha,East,20.2961,85.8245,1,NovaTech Smartphone 1,NovaTech,Technology,Phones,1,5180.41,0.15,4403.35,2766.78,1636.57,False,
3981,1886,2024-12-18,Completed,Wallet,Standard,NONE,351,Rohan Khan,Male,25-34,Platinum,11,Guwahati GS Road,Guwahati,Assam,East,26.1445,91.7362,83,TastyCo Cookies 5,TastyCo,Grocery,Packaged Food,1,50.95,0.1,45.86,25.22,20.64,False,
3982,1887,2024-07-21,Completed,Cash on Delivery,Express,NONE,35,Avni Verma,Male,35-44,Standard,1,Delhi Connaught Place,Delhi,Delhi,North,28.6315,77.2167,45,NorthThread Saree 3,NorthThread,Fashion,Womenswear,1,3752.18,0.05,3564.57,2952.88,611.69,False,
3983,1888,2025-10-10,Completed,Wallet,Standard,NONE,318,Myra Agarwal,Female,25-34,Platinum,3,Jaipur Pink City,Jaipur,Rajasthan,North,26.9124,75.7873,76,TrailGo Water Bottle 4,TrailGo,Sports,Outdoor,3,4707.75,0.15,12004.76,10846.29,1158.47,False,
3984,1888,2025-10-10,Completed,Wallet,Standard,NONE,318,Myra Agarwal,Female,25-34,Platinum,3,Jaipur Pink City,Jaipur,Rajasthan,North,26.9124,75.7873,47,Aurelia Dress 5,Aurelia,Fashion,Womenswear,1,1533.99,0,1533.99,937.91,596.08,False,
3985,1889,2024-09-25,Completed,Credit Card,Express,WELCOME5,414,Krishna Saxena,Male,18-24,Standard,13,Mumbai Bandra,Mumbai,Maharashtra,West,19.0596,72.8295,63,VivaBeauty Kajal 3,VivaBeauty,Beauty,Makeup,2,918.81,0.15000000000000002,1561.98,1393.74,168.24,False,
3986,1889,2024-09-25,Completed,Credit Card,Express,WELCOME5,414,Krishna Saxena,Male,18-24,Standard,13,Mumbai Bandra,Mumbai,Maharashtra,West,19.0596,72.8295,22,UrbanNest Air Fryer 4,UrbanNest,Home,Kitchen,1,6660.74,0.1,5994.67,4611.8,1382.87,False,
3987,1889,2024-09-25,Completed,Credit Card,Express,WELCOME5,414,Krishna Saxena,Male,18-24,Standard,13,Mumbai Bandra,Mumbai,Maharashtra,West,19.0596,72.8295,89,TastyCo Juice 5,TastyCo,Grocery,Beverages,1,392.1,0.1,352.89,293.03,59.86,False,
3988,1889,2024-09-25,Completed,Credit Card,Express,WELCOME5,414,Krishna Saxena,Male,18-24,Standard,13,Mumbai Bandra,Mumbai,Maharashtra,West,19.0596,72.8295,1,NovaTech Smartphone 1,NovaTech,Technology,Phones,1,4960.22,0.1,4464.2,2766.78,1697.42,False,
3989,1890,2025-01-14,Completed,Cash on Delivery,Store Pickup,NONE,103,Vihaan Reddy,Female,25-34,Silver,11,Guwahati GS Road,Guwahati,Assam,East,26.1445,91.7362,47,Aurelia Dress 5,Aurelia,Fashion,Womenswear,4,1541.99,0.1,5551.16,3751.64,1799.52,False,
3990,1890,2025-01-14,Completed,Cash on Delivery,Store Pickup,NONE,103,Vihaan Reddy,Female,25-34,Silver,11,Guwahati GS Road,Guwahati,Assam,East,26.1445,91.7362,27,Homely Dining Chair 3,Homely,Home,Furniture,1,1290.13,0,1290.13,683.08,607.05,False,
3991,1890,2025-01-14,Completed,Cash on Delivery,Store Pickup,NONE,103,Vihaan Reddy,Female,25-34,Silver,11,Guwahati GS Road,Guwahati,Assam,East,26.1445,91.7362,32,UrbanNest Planter 2,UrbanNest,Home,Decor,1,14374.64,0,14374.64,7942.54,6432.1,False,
3992,1891,2024-08-13,Completed,Wallet,Standard,NONE,698,Nisha Chopra,Female,35-44,Platinum,4,Lucknow Hazratganj,Lucknow,Uttar Pradesh,North,26.8467,80.9462,27,Homely Dining Chair 3,Homely,Home,Furniture,1,1284.88,0.1,1156.39,683.08,473.31,False,
3993,1892,2025-03-23,Completed,Credit Card,Standard,NONE,443,Anjali Chopra,Male,25-34,Gold,5,Bengaluru Indiranagar,Bengaluru,Karnataka,South,12.9784,77.6408,2,NovaTech Foldable Phone 2,NovaTech,Technology,Phones,1,1011.54,0,1011.54,656.49,355.05,False,
3994,1893,2024-11-08,Completed,Debit Card,Standard,NONE,738,Myra Das,Male,25-34,Standard,11,Guwahati GS Road,Guwahati,Assam,East,26.1445,91.7362,87,FreshKart Sparkling Water 3,FreshKart,Grocery,Beverages,1,588.57,0.15,500.28,384.28,116.0,False,
3995,1893,2024-11-08,Completed,Debit Card,Standard,NONE,738,Myra Das,Male,25-34,Standard,11,Guwahati GS Road,Guwahati,Assam,East,26.1445,91.7362,24,CasaCraft Dinner Set 6,CasaCraft,Home,Kitchen,1,2524.79,0.15,2146.07,1775.74,370.33,False,
3996,1894,2025-06-02,Completed,Net Banking,Standard,FESTIVE10,646,Amit Mehta,Female,18-24,Standard,11,Guwahati GS Road,Guwahati,Assam,East,26.1445,91.7362,48,CottonHub Kurti 6,CottonHub,Fashion,Womenswear,1,706.47,0.05,671.15,414.99,256.16,False,
3997,1894,2025-06-02,Completed,Net Banking,Standard,FESTIVE10,646,Amit Mehta,Female,18-24,Standard,11,Guwahati GS Road,Guwahati,Assam,East,26.1445,91.7362,86,NatureBox Sparkling Water 2,NatureBox,Grocery,Beverages,1,91.32,0.1,82.19,55.09,27.1,False,
3998,1895,2024-05-18,Completed,UPI,Standard,NONE,87,Aadhya Gupta,Female,45-54,Gold,18,Bhopal DB Mall,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,13,ByteWave USB-C Hub 1,ByteWave,Technology,Accessories,2,972.29,0.15,1652.89,1324.16,328.73,False,
3999,1895,2024-05-18,Completed,UPI,Standard,NONE,87,Aadhya Gupta,Female,45-54,Gold,18,Bhopal DB Mall,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,44,Aurelia Saree 2,Aurelia,Fashion,Womenswear,2,701.51,0.15,1192.57,787.86,404.71,False,
4000,1895,2024-05-18,Completed,UPI,Standard,NONE,87,Aadhya Gupta,Female,45-54,Gold,18,Bhopal DB Mall,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,54,ModeX Running Shoes 6,ModeX,Fashion,Footwear,1,2917.28,0.05,2771.42,2214.9,556.52,False,
4001,1896,2025-04-28,Completed,Wallet,Express,NONE,605,Myra Yadav,Female,35-44,Platinum,7,Hyderabad Banjara Hills,Hyderabad,Telangana,South,17.4126,78.4483,24,CasaCraft Dinner Set 6,CasaCraft,Home,Kitchen,1,2321.65,0.05,2205.57,1775.74,429.83,False,
4002,1897,2025-11-01,Completed,Wallet,Store Pickup,NONE,181,Ravi Agarwal,Male,18-24,Gold,15,Ahmedabad CG Road,Ahmedabad,Gujarat,West,23.0225,72.5714,43,NorthThread Dress 1,NorthThread,Fashion,Womenswear,1,683.91,0.15,581.32,375.41,205.91,False,
4003,1898,2024-10-22,Completed,Debit Card,Express,NONE,399,Tanya Khan,Female,25-34,Platinum,13,Mumbai Bandra,Mumbai,Maharashtra,West,19.0596,72.8295,22,UrbanNest Air Fryer 4,UrbanNest,Home,Kitchen,1,7137.12,0.1,6423.41,4611.8,1811.61,False,
4004,1899,2024-05-14,Completed,Net Banking,Standard,FESTIVE10,693,Pooja Chopra,Male,25-34,Platinum,10,Bhubaneswar Esplanade,Bhubaneswar,Odisha,East,20.2961,85.8245,8,Orbit Business Laptop 2,Orbit,Technology,Laptops,1,804.97,0.15000000000000002,684.22,558.44,125.78,False,
4005,1900,2025-10-29,Completed,Debit Card,Standard,FESTIVE10,584,Ishaan Mishra,Female,35-44,Silver,19,Nagpur Civil Lines,Nagpur,Maharashtra,Central,21.1458,79.0882,50,Aurelia Sneakers 2,Aurelia,Fashion,Footwear,1,927.54,0.1,834.79,544.76,290.03,False,
4006,1901,2025-06-12,Cancelled,Debit Card,Store Pickup,NONE,150,Nisha Gupta,Female,18-24,Gold,16,Surat VR Mall,Surat,Gujarat,West,21.1702,72.8311,65,LuxeLook Lipstick 5,LuxeLook,Beauty,Makeup,1,150.49,0.05,142.97,104.71,38.26,False,
4007,1902,2024-07-14,Completed,Cash on Delivery,Express,NONE,252,Ayaan Patel,Female,35-44,Platinum,2,Gurugram Cyber Hub,Gurugram,Haryana,North,28.495,77.0888,84,DailyBite Sauce 6,DailyBite,Grocery,Packaged Food,2,137.7,0.2,220.32,146.46,73.86,False,
4008,1902,2024-07-14,Completed,Cash on Delivery,Express,NONE,252,Ayaan Patel,Female,35-44,Platinum,2,Gurugram Cyber Hub,Gurugram,Haryana,North,28.495,77.0888,75,ActivePro Rain Jacket 3,ActivePro,Sports,Outdoor,1,4790.5,0,4790.5,3008.96,1781.54,False,
4009,1903,2025-09-21,Completed,UPI,Store Pickup,WELCOME5,561,Aarav Agarwal,Male,25-34,Silver,14,Pune Koregaon Park,Pune,Maharashtra,West,18.5362,73.8937,71,FitMax Yoga Mat 5,FitMax,Sports,Fitness,2,3439.64,0.2,5503.42,5256.74,246.68,False,
4010,1903,2025-09-21,Completed,UPI,Store Pickup,WELCOME5,561,Aarav Agarwal,Male,25-34,Silver,14,Pune Koregaon Park,Pune,Maharashtra,West,18.5362,73.8937,12,ZenMobile Student Laptop 6,ZenMobile,Technology,Laptops,2,8073.76,0.05,15340.14,8459.68,6880.46,False,
4011,1903,2025-09-21,Completed,UPI,Store Pickup,WELCOME5,561,Aarav Agarwal,Male,25-34,Silver,14,Pune Koregaon Park,Pune,Maharashtra,West,18.5362,73.8937,27,Homely Dining Chair 3,Homely,Home,Furniture,2,1274.2,0.1,2293.56,1366.16,927.4,False,
4012,1903,2025-09-21,Completed,UPI,Store Pickup,WELCOME5,561,Aarav Agarwal,Male,25-34,Silver,14,Pune Koregaon Park,Pune,Maharashtra,West,18.5362,73.8937,43,NorthThread Dress 1,NorthThread,Fashion,Womenswear,4,707.66,0.2,2264.51,1501.64,762.87,False,
4013,1903,2025-09-21,Completed,UPI,Store Pickup,WELCOME5,561,Aarav Agarwal,Male,25-34,Silver,14,Pune Koregaon Park,Pune,Maharashtra,West,18.5362,73.8937,27,Homely Dining Chair 3,Homely,Home,Furniture,2,1222.17,0.1,2199.91,1366.16,833.75,False,
4014,1904,2025-05-22,Completed,Cash on Delivery,Standard,NONE,732,Riya Reddy,Female,18-24,Platinum,15,Ahmedabad CG Road,Ahmedabad,Gujarat,West,23.0225,72.5714,10,Orbit Gaming Laptop 4,Orbit,Technology,Laptops,2,925.65,0,1851.3,986.5,864.8,False,
4015,1904,2025-05-22,Completed,Cash on Delivery,Standard,NONE,732,Riya Reddy,Female,18-24,Platinum,15,Ahmedabad CG Road,Ahmedabad,Gujarat,West,23.0225,72.5714,39,ModeX Denim Jeans 3,ModeX,Fashion,Menswear,1,2775.87,0.15,2359.49,2281.2,78.29,False,
4016,1904,2025-05-22,Completed,Cash on Delivery,Standard,NONE,732,Riya Reddy,Female,18-24,Platinum,15,Ahmedabad CG Road,Ahmedabad,Gujarat,West,23.0225,72.5714,76,TrailGo Water Bottle 4,TrailGo,Sports,Outdoor,4,5174.1,0.05,19661.58,14461.72,5199.86,False,
4017,1905,2024-09-24,Completed,Cash on Delivery,Standard,FESTIVE10,385,Sara Joshi,Non-binary,25-34,Gold,14,Pune Koregaon Park,Pune,Maharashtra,West,18.5362,73.8937,68,FitMax Protein Shaker 2,FitMax,Sports,Fitness,2,4653.97,0.15000000000000002,7911.75,5628.92,2282.83,False,
4018,1906,2024-04-17,Completed,Debit Card,Store Pickup,LOYALTY20,710,Diya Das,Female,25-34,Gold,4,Lucknow Hazratganj,Lucknow,Uttar Pradesh,North,26.8467,80.9462,40,Aurelia Jacket 4,Aurelia,Fashion,Menswear,1,3730.37,0.05,3543.85,2407.87,1135.98,False,
4019,1906,2024-04-17,Completed,Debit Card,Store Pickup,LOYALTY20,710,Diya Das,Female,25-34,Gold,4,Lucknow Hazratganj,Lucknow,Uttar Pradesh,North,26.8467,80.9462,10,Orbit Gaming Laptop 4,Orbit,Technology,Laptops,1,1003.39,0.05,953.22,493.25,459.97,False,
4020,1907,2024-11-18,Completed,UPI,Store Pickup,FESTIVE10,144,Rahul Nair,Female,35-44,Silver,2,Gurugram Cyber Hub,Gurugram,Haryana,North,28.495,77.0888,22,UrbanNest Air Fryer 4,UrbanNest,Home,Kitchen,1,6728.06,0.1,6055.25,4611.8,1443.45,False,
4021,1908,2025-02-09,Completed,UPI,Standard,CLEARANCE15,465,Aadhya Kapoor,Female,35-44,Gold,17,Indore Vijay Nagar,Indore,Madhya Pradesh,Central,22.7533,75.8937,29,CasaCraft Office Chair 5,CasaCraft,Home,Furniture,1,3995.23,0.05,3795.47,2973.72,821.75,False,
4022,1908,2025-02-09,Completed,UPI,Standard,CLEARANCE15,465,Aadhya Kapoor,Female,35-44,Gold,17,Indore Vijay Nagar,Indore,Madhya Pradesh,Central,22.7533,75.8937,24,CasaCraft Dinner Set 6,CasaCraft,Home,Kitchen,2,2350.03,0.1,4230.05,3551.48,678.57,False,
4023,1909,2024-01-19,Completed,UPI,Standard,FESTIVE10,200,Krishna Das,Male,18-24,Gold,7,Hyderabad Banjara Hills,Hyderabad,Telangana,South,17.4126,78.4483,73,FitMax Tent 1,FitMax,Sports,Outdoor,1,860.71,0.1,774.64,673.98,100.66,False,
4024,1910,2024-10-10,Completed,Wallet,Standard,NONE,77,Tanya Agarwal,Male,55+,Gold,12,Patna Frazer Road,Patna,Bihar,East,25.5941,85.1376,5,Orbit Budget Phone 5,Orbit,Technology,Phones,3,738.56,0.15,1883.33,1696.23,187.1,False,
4025,1910,2024-10-10,Completed,Wallet,Standard,NONE,77,Tanya Agarwal,Male,55+,Gold,12,Patna Frazer Road,Patna,Bihar,East,25.5941,85.1376,37,Aurelia Polo Shirt 1,Aurelia,Fashion,Menswear,1,376.88,0,376.88,294.42,82.46,False,
4026,1910,2024-10-10,Completed,Wallet,Standard,NONE,77,Tanya Agarwal,Male,55+,Gold,12,Patna Frazer Road,Patna,Bihar,East,25.5941,85.1376,88,SipWell Energy Drink 4,SipWell,Grocery,Beverages,2,47.21,0.1,84.98,74.94,10.04,False,
4027,1911,2025-12-28,Completed,UPI,Standard,NONE,115,Sai Agarwal,Female,55+,Silver,4,Lucknow Hazratganj,Lucknow,Uttar Pradesh,North,26.8467,80.9462,74,ActivePro Water Bottle 2,ActivePro,Sports,Outdoor,1,3594.61,0.05,3414.88,1941.45,1473.43,False,
4028,1912,2024-12-12,Completed,Credit Card,Standard,NONE,682,Arjun Singh,Female,25-34,Platinum,1,Delhi Connaught Place,Delhi,Delhi,North,28.6315,77.2167,57,LuxeLook Moisturizer 3,LuxeLook,Beauty,Skincare,1,1209.63,0.05,1149.15,902.62,246.53,True,2024-12-22
4029,1912,2024-12-12,Completed,Credit Card,Standard,NONE,682,Arjun Singh,Female,25-34,Platinum,1,Delhi Connaught Place,Delhi,Delhi,North,28.6315,77.2167,26,Homely Dining Chair 2,Homely,Home,Furniture,1,789.11,0.15,670.74,505.21,165.53,False,
4030,1913,2024-08-18,Completed,Debit Card,Express,NONE,228,Aarav Iyer,Male,35-44,Silver,8,Kochi Lulu Mall,Kochi,Kerala,South,10.0261,76.3125,29,CasaCraft Office Chair 5,CasaCraft,Home,Furniture,1,3688.41,0.05,3503.99,2973.72,530.27,False,
4031,1914,2025-07-19,Completed,Wallet,Express,NONE,12,Aadhya Gupta,Male,25-34,Silver,13,Mumbai Bandra,Mumbai,Maharashtra,West,19.0596,72.8295,6,ApexDigital Budget Phone 6,ApexDigital,Technology,Phones,1,4988.03,0,4988.03,2632.69,2355.34,False,
